KPKNL,KATEGORI  PEMOHON LELANG/PENJUAL,JENIS LELANG,JAMINAN PENAWARAN LELANG,KATEGORI BARANG,UMKM,SIFAT BARANG,Jenis Lelang Umum,Quartal,Jenis Lelang Umum,NILAI LIMIT,Bulan Lelang,Tahun Lelang,JUMLAH PESERTA LELANG,STATUS LELANG,JENIS PENAWARAN
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,230000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,580000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,704080000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,944600000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,375060000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,168700000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,434300000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,PENGADILAN,PENGADILAN,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1456390000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,233000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,292000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,180000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,150000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,255000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,210000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,230000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,118500000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,1350000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,109000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,149500000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,335000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK TABUNGAN NEGARA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,104500000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,KURATOR,HARTA PAILIT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,700000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,324720000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,220140000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,255600000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,216800000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,724950000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,397000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,218000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,255177000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,247700050,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BPD JAWA BARAT DAN BANTEN, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1034900000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,PENGADILAN,PENGADILAN,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1805500000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,815458546,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,430294000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,2300000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,632500000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,200000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,815300000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,500000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,KOPERASI,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,312500000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,250000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,121000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,151000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,647000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,43000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,KURATOR,HARTA PAILIT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,875000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,215000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,198000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,128000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,564000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,287000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,190000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,240500000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,235500000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,200000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,188000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,299000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,266000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,3,Eksekusi,204000000,9,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,357883200,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,165100000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,62000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,250000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,75200000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,100000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,188300000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,263300000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,343000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,213900000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,230000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,PENGADILAN,PENGADILAN,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1351000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,600000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,3150000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,450000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,275000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MAYBANK  INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,281700000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,KEMENTERIAN/LEMBAGA,HARTA PAILIT,0.0,Tanah dan Bangunan,Tidak,BB+BTB,Eksekusi,4,Eksekusi,896700000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,220000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,PENGADILAN,PENGADILAN,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,412000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,340200000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK ARTHA GRAHA INTERNASIONAL, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,75983600,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,850000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,368144000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,115394000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,293426000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1800000000,12,2023,0,TAP,Internet Open Bidding
KPKNL Batam,KOPERASI,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,250128000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,199000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,288000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,880000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,302000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,840000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,561720000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,434300000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,252000000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,375060000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,452796000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1624000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,378000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,354000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK CIMB NIAGA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,219000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,618120000,10,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,518600000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,895370000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,307240000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,516000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,319000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,123000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,60000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,437000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK NEGARA INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,280000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK PERMATA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,1483818000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,230348000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK MANDIRI (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,107717000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK SYARIAH INDONESIA, Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,293000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,425840000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,850000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,300000000,12,2023,0,TAP,Internet Open Bidding
KPKNL Batam,"PT. BANK RAKYAT INDONESIA (PERSERO), Tbk",PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,2000000000,12,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,660000000,11,2023,0,TAP,Internet Open Bidding
KPKNL Batam,BANK PERKREDITAN RAKYAT,PASAL 6 UUHT,0.0,Tanah dan Bangunan,Tidak,BTB,Eksekusi,4,Eksekusi,380000000,11,2023,0,TAP,Internet Open Bidding
